ProductID,zip,Units,Revenue,Datekey,city,state,latitude,longitude
963,60074,1,432.6,20130225,Palatine,IL,42.143819,-88.02546
719,49057,1,104.9475,20140514,Hartford,MI,42.19923,-86.16943
438,30328,1,997.4475,20110419,Atlanta,GA,33.931746,-84.37817
2138,19808,1,461.9475,20101019,Wilmington,DE,39.734279,-75.6631
506,33412,1,1249.4475,20120602,West Palm Beach,FL,26.795367,-80.24044
1171,84129,1,398.9475,20140224,Salt Lake City,UT,40.66,-111.93
792,42743,1,73.4475,20140524,Greensburg,KY,37.234802,-85.51436
1441,84404,1,482.9475,20120323,Ogden,UT,41.270319,-112.01932
1118,13626,1,398.9475,20130911,Copenhagen,NY,43.859025,-75.72942
907,33071,1,608.9475,20100107,Pompano Beach,FL,26.242559,-80.26564
604,88220,1,540.6975,20120403,Carlsbad,NM,32.408311,-104.29134
567,94107,1,771.6975,20101119,San Francisco,CA,37.766529,-122.39577
1077,99403,2,703.395,20140727,Clarkston,WA,46.400365,-117.08313
407,72851,1,1708.8225,20140322,New Blaine,AR,35.289176,-93.44323
506,60641,1,1249.4475,20120329,Chicago,IL,41.946431,-87.74576
2393,90039,1,118.125,20110523,Los Angeles,CA,34.110425,-118.25832
1069,62069,1,157.4475,20100514,Mount Olive,IL,39.077557,-89.73423
449,32114,1,1102.185,20110709,Daytona Beach,FL,29.204009,-81.03602
589,90802,1,839.9475,20111008,Long Beach,CA,33.769018,-118.19225
531,30683,1,629.7375,20140825,Winterville,GA,33.954047,-83.2673
1906,85016,1,708.6975,20120526,Phoenix,AZ,33.503742,-112.03235
1053,92683,1,330.6975,20121130,Westminster,CA,33.751418,-117.99392
2354,21234,1,388.4475,20111206,Parkville,MD,39.385006,-76.54177
1103,76049,1,157.4475,20140522,Granbury,TX,32.440376,-97.72002
2066,77080,1,393.6975,20110321,Houston,TX,29.816866,-95.52309
2237,40330,1,194.1975,20101210,Harrodsburg,KY,37.773923,-84.85812
1989,33147,1,456.6975,20130417,Miami,FL,25.850124,-80.23773
1127,98584,1,797.9475,20110531,Shelton,WA,47.224044,-123.10538
2055,37415,1,656.1975,20150629,Chattanooga,TN,35.116285,-85.28466
461,10002,1,1220.5725,20140228,New York,NY,40.71704,-73.987
1009,24073,1,131.1975,20110901,Christiansburg,VA,37.136013,-80.41222
2183,79915,1,776.9475,20101009,El Paso,TX,31.743038,-106.36957
779,10954,1,351.6975,20101222,Nanuet,NY,41.100182,-74.0133
822,98221,1,367.4475,20130427,Anacortes,WA,48.495234,-122.61976
1615,32095,1,262.4475,20121227,Saint Augustine,FL,29.923718,-81.33962
1115,60531,1,446.1975,20120306,Leland,IL,41.620636,-88.78895
449,56183,1,1070.9475,20130913,Westbrook,MN,44.043567,-95.41116
711,97333,1,246.6975,20130927,Corvallis,OR,44.52789,-123.2791
764,16314,1,389.55,20120322,Cochranton,PA,41.517339,-80.05761
465,76309,1,1181.1975,20140308,Wichita Falls,TX,33.892447,-98.53215
1229,75160,1,288.6975,20110428,Terrell,TX,32.747747,-96.28923
2225,30735,1,78.225,20121219,Resaca,GA,34.604648,-84.91926
604,19426,1,524.9475,20140716,Collegeville,PA,40.185637,-75.44873
759,28364,1,165.3225,20141130,Maxton,NC,34.735024,-79.32836
2206,52101,1,112.875,20120505,Decorah,IA,43.345879,-91.77187
1171,71968,1,393.6975,20130301,Royal,AR,34.522254,-93.25662
433,46962,1,997.4475,20150525,North Manchester,IN,40.996628,-85.7758
465,72714,1,1181.1975,20140603,Bella Vista,AR,36.458041,-94.23551
826,54401,1,1217.9475,20111006,Wausau,WI,44.958382,-89.6693
2225,46845,1,78.225,20120224,Fort Wayne,IN,41.200465,-85.10219
2291,55934,1,918.225,20140520,Eyota,MN,44.006609,-92.24856
1179,75007,1,577.4475,20130119,Carrollton,TX,33.00542,-96.89773
2331,62440,1,760.725,20120320,Lerna,IL,39.393267,-88.28118
1000,53225,1,112.8225,20120410,Milwaukee,WI,43.11576,-88.04121
2207,98589,1,97.0725,20100407,Tenino,WA,46.857968,-122.8326
1085,87144,1,120.6975,20110321,Rio Rancho,NM,35.295331,-106.645081
736,83443,1,443.1,20120914,Ririe,ID,43.570104,-111.59911
2054,33127,1,724.4475,20130329,Miami,FL,25.813808,-80.2058
699,24739,1,238.8225,20111018,Oakvale,WV,37.336554,-80.95523
109,74055,1,1218,20120314,Owasso,OK,36.278298,-95.8305
589,28610,1,839.9475,20120721,Claremont,NC,35.725163,-81.14279
2366,92647,1,419.475,20130506,Huntington Beach,CA,33.725167,-118.00509
1013,49893,1,104.9475,20130621,Wallace,MI,45.314014,-87.63114
449,43235,1,1023.6975,20120514,Columbus,OH,40.099204,-83.05567
1909,98366,1,207.3225,20110318,Port Orchard,WA,47.53587,-122.59905
2224,93510,1,62.9475,20101222,Acton,CA,34.497245,-118.18951
790,98011,1,225.6975,20150129,Bothell,WA,47.751471,-122.20257
598,29671,1,939.6975,20130530,Pickens,SC,34.912476,-82.71136
759,27574,1,191.1,20131127,Roxboro,NC,36.416628,-78.970224
397,76182,1,1496.1975,20140515,North Richland Hills,TX,32.771419,-97.291484
107,44904,1,572.5125,20100928,Mansfield,OH,40.678208,-82.58207
438,46041,1,997.4475,20110616,Frankfort,IN,40.290615,-86.5028
1182,16929,1,233.5725,20120427,Lawrenceville,PA,41.973095,-77.13731
963,37187,1,432.6,20140524,White Bluff,TN,36.117433,-87.21761
1,17022,1,412.125,20131210,Elizabethtown,PA,40.160793,-76.60763
826,76179,1,1217.9475,20120510,Fort Worth,TX,32.876475,-97.41249
8,23116,1,472.2375,20150518,Mechanicsville,VA,37.662559,-77.36778
240,47201,1,460.6875,20140905,Columbus,IN,39.185341,-85.9456
407,47304,1,1601.1975,20100816,Muncie,IN,40.215398,-85.43636
963,46368,1,419.9475,20110719,Portage,IN,41.58327,-87.18154
808,68339,1,377.9475,20150506,Denton,NE,40.739508,-96.84873
1349,98363,1,367.395,20150115,Port Angeles,WA,48.102836,-123.63765
2400,85541,1,89.1975,20150528,Payson,AZ,34.243578,-111.28137
939,39601,1,383.1975,20150429,Brookhaven,MS,31.574319,-90.45029
1129,47374,1,498.6975,20130410,Richmond,IN,39.831061,-84.89067
1995,11050,1,419.9475,20130422,Port Washington,NY,40.833246,-73.69309
449,68901,1,1023.6975,20110803,Hastings,NE,40.589299,-98.38131
402,33714,1,1034.1975,20120910,Saint Petersburg,FL,27.817323,-82.67612
1495,68521,1,367.395,20150531,Lincoln,NE,40.855645,-96.71298
202,45424,1,1427.9475,20130710,Dayton,OH,39.840308,-84.12227
734,75024,1,367.4475,20150326,Plano,TX,33.07707,-96.79859
590,43050,1,892.4475,20100624,Mount Vernon,OH,40.385636,-82.48254
1062,85234,1,157.4475,20100331,Gilbert,AZ,33.36344,-111.75093
429,47041,1,1889.9475,20110405,Sunman,IN,39.240684,-85.08587
491,24550,1,892.4475,20150326,Evington,VA,37.237928,-79.28268
1608,68319,1,459.3225,20140227,Bradshaw,NE,40.910954,-97.76081
993,87740,1,367.4475,20110429,Raton,NM,36.78767,-104.38693
781,21754,1,108.6225,20141014,Ijamsville,MD,39.342096,-77.29984
1908,65203,1,446.1975,20130723,Columbia,MO,38.925204,-92.36887
945,76107,1,702.975,20130306,Fort Worth,TX,32.738481,-97.38424
604,97355,1,524.9475,20100123,Lebanon,OR,44.527304,-122.85512
1077,29492,1,383.1975,20100830,Charleston,SC,32.91583,-79.8846
1171,49446,1,393.6975,20120328,New Era,MI,43.551783,-86.40265
777,43532,1,151.2,20140331,Liberty Center,OH,41.450082,-83.97563
1392,34741,1,183.645,20150112,Kissimmee,FL,28.301788,-81.42159
501,50320,1,1112.3175,20100325,Des Moines,IA,41.537059,-93.58072
1349,92626,1,367.395,20141231,Costa Mesa,CA,33.677224,-117.90863
1085,51503,1,125.9475,20130607,Council Bluffs,IA,41.2544,-95.79062
8,24065,1,472.2375,20150505,Boones Mill,VA,37.116716,-79.95528
1997,73116,1,803.1975,20100712,Oklahoma City,OK,35.544864,-97.55637
407,54843,1,1708.8225,20100615,Hayward,WI,46.005082,-91.35255
2331,92867,1,650.475,20100413,Orange,CA,33.811566,-117.82919
733,14617,1,398.9475,20100318,Rochester,NY,43.223213,-77.59721
1906,92223,1,774.3225,20130903,Beaumont,CA,33.945265,-116.9759
711,93242,1,236.1975,20121013,Laton,CA,36.43465,-119.71753
1223,71342,1,398.9475,20150331,Jena,LA,31.654792,-92.12872
993,33055,1,383.1975,20100130,Opa Locka,FL,25.94422,-80.2773
925,32147,1,330.6975,20140619,Hollister,FL,29.634649,-81.80743
1086,46123,1,118.0725,20150520,Avon,IN,39.764436,-86.39699
462,44903,1,2026.4475,20130425,Mansfield,OH,40.766589,-82.51869
2202,47906,1,340.725,20150422,West Lafayette,IN,40.461012,-86.93664
506,60634,1,1296.6975,20100817,Chicago,IL,41.944454,-87.79654
1183,97206,1,606.3225,20100726,Portland,OR,45.482341,-122.60007
1391,14889,1,183.645,20150430,Van Etten,NY,42.212809,-76.58618
2394,93657,1,152.1975,20110322,Sanger,CA,36.72845,-119.53571
109,91362,1,1218,20110618,Thousand Oaks,CA,34.190804,-118.83704
808,92154,1,377.9475,20110122,San Diego,CA,32.574398,-117.05633
615,46321,1,692.9475,20130914,Munster,IN,41.551457,-87.50143
449,77571,1,1023.6975,20111228,La Porte,TX,29.666781,-95.04487
1009,30906,1,139.0725,20130909,Augusta,GA,33.387089,-82.01237
993,15102,1,383.1975,20150330,Bethel Park,PA,40.324535,-80.03864
636,54173,1,926.5725,20100416,Suamico,WI,44.640367,-88.03732
202,75672,1,1427.9475,20130604,Marshall,TX,32.513986,-94.30704
1912,90805,1,367.4475,20130627,Long Beach,CA,33.865916,-118.18362
1120,38462,1,220.4475,20111227,Hohenwald,TN,35.535397,-87.54905
1391,47601,1,173.145,20110309,Boonville,IN,38.05732,-87.26579
1920,13815,1,278.1975,20110131,Norwich,NY,42.541733,-75.52612
1086,33166,1,118.0725,20101220,Miami,FL,25.824725,-80.30476
1707,80012,1,131.1975,20131129,Aurora,CO,39.698387,-104.83956
764,27597,1,389.55,20120323,Zebulon,NC,35.848039,-78.30135
1137,95023,1,834.6975,20130430,Hollister,CA,36.862243,-121.38006
549,80016,1,564.3225,20140630,Aurora,CO,39.595115,-104.7485
449,33442,1,1039.4475,20130630,Deerfield Beach,FL,26.309757,-80.14548
440,75082,1,1627.4475,20150310,Richardson,TX,32.993405,-96.65901
580,24073,1,834.4875,20100114,Christiansburg,VA,37.136013,-80.41222
1120,75486,1,241.4475,20140430,Sumner,TX,33.734091,-95.76203
465,36206,1,1181.1975,20140117,Anniston,AL,33.719701,-85.83166
819,33782,1,1294.0725,20100115,Pinellas Park,FL,27.861925,-82.71145
791,28714,1,70.8225,20101102,Burnsville,NC,35.891276,-82.30008
2387,48076,1,530.1975,20100614,Southfield,MI,42.499335,-83.22829
764,13167,1,389.55,20120323,West Monroe,NY,43.309645,-76.0552
651,29673,1,813.6975,20120410,Piedmont,SC,34.723173,-82.4565
690,76712,1,419.9475,20100810,Woodway,TX,31.514067,-97.23546
26,78357,1,786.975,20110416,Freer,TX,27.939823,-98.57624
2332,43606,1,597.975,20120702,Toledo,OH,41.671761,-83.6064
2114,92804,1,876.6975,20140515,Anaheim,CA,33.818165,-117.97304
1115,34639,1,456.6975,20130416,Land O Lakes,FL,28.233671,-82.45463
1494,92648,1,435.6975,20121011,Huntington Beach,CA,33.673468,-118.00243
207,52601,1,803.1975,20110415,Burlington,IA,40.814207,-91.11911
2277,14424,1,319.725,20111115,Canandaigua,NY,42.85297,-77.29466
1009,84660,1,112.8225,20141003,Spanish Fork,UT,40.10637,-111.65408
1375,33126,3,1448.8425,20130625,Miami,FL,25.777977,-80.29718
593,91733,1,913.4475,20140930,South El Monte,CA,34.05051,-118.04834
1033,21209,1,1018.4475,20140629,Baltimore,MD,39.368974,-76.66904
461,48454,1,1128.6975,20121009,Melvin,MI,43.198014,-82.82558
981,45833,1,219.975,20120326,Delphos,OH,40.841409,-84.34178
656,23113,1,950.1975,20140624,Midlothian,VA,37.51338,-77.64165
2292,46112,1,718.725,20130727,Brownsburg,IN,39.84952,-86.38739
402,33773,1,1034.1975,20121130,Largo,FL,27.883188,-82.75633
407,77389,1,1627.4475,20121030,Spring,TX,30.10824,-95.51716
1791,77024,1,787.4475,20131205,Houston,TX,29.773994,-95.51771
676,78245,1,761.1975,20140930,San Antonio,TX,29.412338,-98.70484
465,60504,1,1181.1975,20140415,Aurora,IL,41.760067,-88.25218
1987,37179,1,209.9475,20120531,Thompsons Station,TN,35.79867,-86.90734
438,60002,1,960.4875,20140831,Antioch,IL,42.46617,-88.09995
2206,75838,1,114.975,20121218,Donie,TX,31.476671,-96.22212
561,10538,1,745.4475,20140530,Larchmont,NY,40.933089,-73.75615
487,60083,1,1102.4475,20150422,Wadsworth,IL,42.428187,-87.92935
408,45710,1,1364.9475,20130528,Albany,OH,39.202517,-82.21421
826,17268,1,1411.2,20140224,Waynesboro,PA,39.766281,-77.57241
791,21207,1,70.8225,20141223,Gwynn Oak,MD,39.324406,-76.7176
465,14303,1,1181.1975,20140306,Niagara Falls,NY,43.086355,-79.03736
688,48638,1,551.1975,20120518,Saginaw,MI,43.41,-84.02
1301,93308,1,509.1975,20130617,Bakersfield,CA,35.487491,-119.00896
2214,92806,1,393.6975,20150420,Anaheim,CA,33.835465,-117.87362
2054,92110,1,724.4475,20120806,San Diego,CA,32.766482,-117.20077
2206,71631,1,102.3225,20120228,Banks,AR,33.580919,-92.26477
966,32931,1,503.9475,20101222,Cocoa Beach,FL,28.326985,-80.61119
1129,78599,1,493.4475,20110411,Weslaco,TX,26.409709,-98.224206
496,33076,1,928.9875,20150405,Pompano Beach,FL,26.30116,-80.2731
501,48195,1,1112.3175,20100729,Southgate,MI,42.205289,-83.19812
1662,14580,1,173.1975,20140512,Webster,NY,43.220991,-77.45364
295,55408,1,1049.7375,20120623,Minneapolis,MN,44.947515,-93.28742
506,78133,1,1270.4475,20130430,Canyon Lake,TX,29.883884,-98.25219
470,22193,1,1039.4475,20130807,Woodbridge,VA,38.646375,-77.34469
2275,92346,1,433.125,20110930,Highland,CA,34.12716,-117.20073
1212,21903,1,404.1975,20100621,Perryville,MD,39.571003,-76.05077
506,47854,1,1270.4475,20130809,Hillsdale,IN,39.819742,-87.41458
792,18509,1,78.6975,20110221,Scranton,PA,41.42818,-75.64726
559,27807,1,629.9475,20150531,Bailey,NC,35.797988,-78.10641
449,15332,1,1039.4475,20130516,Finleyville,PA,40.250299,-79.99436
407,87701,1,1601.1975,20120430,Las Vegas,NM,35.594103,-105.08142
1171,95124,1,356.9475,20140811,San Jose,CA,37.256743,-121.92312
791,58501,1,73.4475,20130211,Bismarck,ND,46.83962,-100.7723
457,91011,1,997.4475,20100610,La Canada Flintridge,CA,34.211171,-118.19776
1182,32940,1,223.0725,20110121,Melbourne,FL,28.21981,-80.69402
1997,77375,1,787.4475,20150317,Tomball,TX,30.073775,-95.61882
2061,60148,1,367.4475,20100413,Lombard,IL,41.875429,-88.01723
609,10312,1,839.9475,20100716,Staten Island,NY,40.543117,-74.17628
1182,90605,1,209.9475,20111013,Whittier,CA,33.945413,-118.03362
1223,62226,1,398.9475,20120118,Belleville,IL,38.53895,-90.00104
424,47978,1,1706.1975,20101016,Rensselaer,IN,40.962747,-87.13684
1183,15061,1,606.3225,20100414,Monaca,PA,40.677132,-80.28881
722,91325,1,167.9475,20130927,Northridge,CA,34.235055,-118.51766
1065,61616,1,76.0725,20111229,Peoria,IL,40.743266,-89.576628
2367,92345,1,477.225,20140722,Hesperia,CA,34.399992,-117.33999
945,36875,1,682.4475,20110827,Seale,AL,32.315128,-85.11348
2206,49457,1,97.0725,20150326,Twin Lake,MI,43.360182,-86.18835
55,92344,1,404.1975,20100121,Hesperia,CA,34.39,-117.39
1183,33021,1,750.6975,20130813,Hollywood,FL,26.023634,-80.18922
1889,44146,1,656.1975,20120427,Bedford,OH,41.389371,-81.52709
421,46075,1,1758.6975,20121028,Whitestown,IN,40.007024,-86.34405
2367,29212,1,477.225,20100331,Columbia,SC,34.075611,-81.17611
1177,20910,1,251.9475,20130426,Silver Spring,MD,38.999992,-77.03404
653,92311,1,892.4475,20130822,Barstow,CA,34.894181,-117.03636
674,76367,1,692.9475,20150628,Iowa Park,TX,33.958681,-98.68492
609,21788,1,839.9475,20110701,Thurmont,MD,39.604303,-77.41092
2368,47424,1,786.975,20100816,Bloomfield,IN,39.021657,-86.90202
1180,29209,1,514.4475,20150521,Columbia,SC,33.968011,-80.93844
794,94513,1,89.1975,20100330,Brentwood,CA,37.932123,-121.70381
2367,35633,1,471.975,20140731,Florence,AL,34.898897,-87.77379
438,95336,1,997.4475,20150207,Manteca,CA,37.812815,-121.21416
491,54843,1,892.4475,20140909,Hayward,WI,46.005082,-91.35255
2275,84649,1,393.6975,20100203,Oak City,UT,39.370295,-112.32369
2054,30269,1,713.9475,20121214,Peachtree City,GA,33.398992,-84.57062
1078,33187,1,383.1975,20110425,Miami,FL,25.596234,-80.4765
1490,48103,1,330.6975,20110720,Ann Arbor,MI,42.280887,-83.79147
1262,91436,1,498.6975,20110430,Encino,CA,34.155625,-118.48925
461,33076,1,1128.6975,20111104,Pompano Beach,FL,26.30116,-80.2731
1085,77536,1,110.1975,20110324,Deer Park,TX,29.687657,-95.1201
1172,50135,1,472.4475,20140714,Kellogg,IA,41.736358,-92.89481
407,77842,1,1601.1975,20110909,College Station,TX,30.65212,-96.341012
1085,19002,1,118.0725,20140603,Ambler,PA,40.169608,-75.21158
461,70345,1,1144.4475,20130910,Cut Off,LA,29.523897,-90.34043
733,26505,1,443.1,20120430,Morgantown,WV,39.646497,-79.95154
605,52101,1,419.9475,20150430,Decorah,IA,43.345879,-91.77187
2331,96003,1,713.475,20110730,Redding,CA,40.641389,-122.34206
604,32789,1,551.1975,20121120,Winter Park,FL,28.598677,-81.35594
819,98258,1,1280.9475,20100427,Lake Stevens,WA,48.028355,-122.06327
733,83202,1,377.9475,20140929,Pocatello,ID,42.96866,-112.43182
927,11776,1,514.4475,20140711,Port Jefferson Station,NY,40.911082,-73.04966
9,60564,1,634.725,20140331,Naperville,IL,41.707118,-88.19634
487,15204,1,1102.4475,20140808,Pittsburgh,PA,40.455118,-80.06008
653,50131,1,874.0725,20120714,Johnston,IA,41.674757,-93.71865
295,98045,1,1049.7375,20100824,North Bend,WA,47.483057,-121.73254
449,93012,1,1102.185,20110510,Camarillo,CA,34.218756,-118.99213
449,37932,1,1102.185,20110711,Knoxville,TN,35.919695,-84.17255
793,75229,1,99.6975,20111222,Dallas,TX,32.895376,-96.85985
1995,85616,1,419.9475,20130726,Huachuca City,AZ,31.684819,-110.34743
1137,18018,1,818.9475,20110415,Bethlehem,PA,40.625444,-75.38831
431,63343,1,1028.9475,20130225,Elsberry,MO,39.151543,-90.8136
236,30075,1,524.7375,20130925,Roswell,GA,34.049789,-84.38539
461,22407,1,1220.5725,20140315,Fredericksburg,VA,38.271028,-77.5559
1995,11377,1,503.9475,20130430,Woodside,NY,40.742869,-73.90377
2104,90025,1,577.4475,20130528,Los Angeles,CA,34.045006,-118.44527
609,74037,1,839.9475,20110702,Jenks,OK,36.012562,-95.98241
1077,98059,1,351.6975,20101216,Renton,WA,47.493031,-122.14169
496,86429,1,944.9475,20101101,Bullhead City,AZ,35.172854,-114.54696
1566,32164,1,372.6975,20140113,Palm Coast,FL,29.499591,-81.22328
449,42642,1,1039.4475,20130514,Russell Springs,KY,37.05401,-85.06142
807,99503,1,220.4475,20101023,Anchorage,AK,61.19026,-149.89341
1115,51366,1,422.5725,20141201,Webb,IA,42.951621,-95.01145
792,80233,1,80.85,20130416,Denver,CO,39.903043,-104.9544
496,80223,1,944.9475,20100816,Denver,CO,39.699156,-104.99999
781,27884,1,108.6225,20141120,Stokes,NC,35.700448,-77.27014
407,52338,1,1601.1975,20110426,Swisher,IA,41.840184,-91.68552
424,50548,1,1706.1975,20100907,Humboldt,IA,42.720313,-94.22517
471,80228,1,929.1975,20131005,Denver,CO,39.688278,-105.14558
506,55057,1,1249.4475,20120815,Northfield,MN,44.459969,-93.16623
990,61284,1,477.6975,20100622,Taylor Ridge,IL,41.406276,-90.735
1085,73533,1,118.0725,20100920,Duncan,OK,34.502833,-97.95185
2367,54889,1,498.225,20140429,Turtle Lake,WI,45.407855,-92.15619
2369,36258,1,450.975,20140311,Delta,AL,33.473789,-85.71409
1495,72342,1,419.895,20100217,Helena,AR,34.485028,-90.64636
549,60018,1,551.1975,20110816,Des Plaines,IL,42.008429,-87.89234
466,63049,1,920.6925,20120816,High Ridge,MO,38.473921,-90.52696
1085,98604,1,120.6975,20110317,Battle Ground,WA,45.791345,-122.51789
2224,17777,1,60.3225,20100708,Watsontown,PA,41.096505,-76.84924
461,72023,1,1144.4475,20130220,Cabot,AR,34.967043,-92.03537
1773,85748,1,1102.4475,20101211,Tucson,AZ,32.216926,-110.76851
1013,81601,1,104.9475,20130604,Glenwood Springs,CO,39.533318,-107.32107
438,77581,1,997.4475,20101229,Pearland,TX,29.56218,-95.26982
2395,53010,1,170.625,20110929,Campbellsport,WI,43.602787,-88.2653
471,92679,1,939.6975,20130417,Trabuco Canyon,CA,33.639227,-117.58518
1118,25909,1,398.9475,20130411,Prosperity,WV,37.837706,-81.19722
1182,27909,1,209.9475,20110518,Elizabeth City,NC,36.293192,-76.23692
2218,98321,1,172.725,20131127,Buckley,WA,47.155649,-122.05255
1212,77345,1,404.1975,20101027,Humble,TX,30.062436,-95.16945
1103,28127,1,154.8225,20120531,New London,NC,35.463024,-80.1649
1145,32034,1,335.9475,20140914,Fernandina Beach,FL,30.641487,-81.46092
1958,27574,2,157.395,20141231,Roxboro,NC,36.416628,-78.970224
2045,41129,1,608.9475,20140604,Catlettsburg,KY,38.360669,-82.61836
559,73110,1,629.9475,20100215,Oklahoma City,OK,35.459478,-97.39721
449,95603,1,1049.9475,20130625,Auburn,CA,38.909605,-121.07971
203,32771,1,1070.9475,20130322,Sanford,FL,28.803979,-81.28761
407,46818,1,1601.1975,20120430,Fort Wayne,IN,41.148298,-85.22159
1863,16510,1,839.9475,20120718,Erie,PA,42.126956,-80.0004
720,77058,1,104.9475,20130927,Houston,TX,29.55283,-95.10265
792,11949,1,70.8225,20141208,Manorville,NY,40.855861,-72.79736
605,31909,1,419.9475,20150104,Columbus,GA,32.53554,-84.92583
563,21224,1,779.5725,20120319,Baltimore,MD,39.284607,-76.55696
449,97526,1,1023.6975,20110906,Grants Pass,OR,42.4631,-123.33162
407,63036,1,1708.8225,20140218,French Village,MO,37.97861,-90.34637
2064,88310,1,640.4475,20130327,Alamogordo,NM,32.839921,-105.97561
2332,33983,1,582.225,20130212,Punta Gorda,FL,26.999486,-82.00964
449,40047,1,1070.9475,20140413,Mount Washington,KY,38.045982,-85.55467
1059,15377,1,170.5725,20120813,West Finley,PA,39.976027,-80.44474
1879,59602,1,971.1975,20110915,Helena,MT,46.696501,-111.96895
993,43110,1,383.1975,20150602,Canal Winchester,OH,39.854413,-82.80872
1657,59715,1,393.6975,20120713,Bozeman,MT,45.707153,-110.9878
2199,86044,1,219.975,20110612,Tonalea,AZ,36.507554,-110.86804
792,41537,1,80.85,20120726,Jenkins,KY,37.192483,-82.6235
506,37086,1,1359.6975,20131030,La Vergne,TN,36.01333,-86.56268
2367,21015,1,492.975,20120221,Bel Air,MD,39.532212,-76.30754
779,29651,1,389.025,20140314,Greer,SC,34.937356,-82.22117
1168,22602,1,367.4475,20100827,Winchester,VA,39.158386,-78.24758
1176,46074,1,614.1975,20140320,Westfield,IN,40.041325,-86.15262
335,92591,1,865.9875,20101216,Temecula,CA,33.52775,-117.12056
779,96001,1,389.025,20130629,Redding,CA,40.56816,-122.41519
449,72450,1,1023.6975,20120727,Paragould,AR,36.065711,-90.5102
759,92866,1,165.3225,20141216,Orange,CA,33.785091,-117.84569
487,32084,1,1102.4475,20100429,Saint Augustine,FL,29.87131,-81.29464
688,77339,1,551.1975,20120505,Humble,TX,30.053368,-95.21807
202,28551,1,1427.9475,20130307,La Grange,NC,35.320045,-77.78042
1103,59011,1,146.9475,20140903,Big Timber,MT,45.883409,-109.91891
578,40245,1,787.4475,20110522,Louisville,KY,38.270855,-85.48322
963,22853,1,419.9475,20150604,Timberville,VA,38.641556,-78.76258
2403,28772,1,133.35,20120905,Rosman,NC,35.139812,-82.84253
1078,92011,1,341.1975,20150324,Carlsbad,CA,33.1,-117.29
165,95112,1,733.6875,20130313,San Jose,CA,37.348541,-121.88627
791,78520,1,70.8225,20141218,Brownsville,TX,25.928274,-97.51618
115,34482,1,892.5,20150609,Ocala,FL,29.232873,-82.2522
1722,61523,1,83.9475,20140405,Chillicothe,IL,40.914377,-89.50654
2115,97007,1,650.9475,20140721,Beaverton,OR,45.469079,-122.85602
549,91722,1,556.4475,20120321,Covina,CA,34.097708,-117.90698
2207,34786,1,117.6,20140116,Windermere,FL,28.495982,-81.5362
1140,24435,1,797.9475,20100322,Fairfield,VA,37.871126,-79.29041
1529,76227,1,425.1975,20120618,Aubrey,TX,33.274761,-96.99457
1078,55372,1,341.1975,20141211,Prior Lake,MN,44.704646,-93.42139
939,78749,1,383.1975,20110624,Austin,TX,30.216108,-97.85828
2036,26150,2,419.895,20110718,Mineral Wells,WV,39.162229,-81.53788
2237,25836,1,194.1975,20141017,Eccles,WV,37.777391,-81.26443
449,21740,1,1070.9475,20140322,Hagerstown,MD,39.633946,-77.73025
1698,95119,1,178.4475,20130404,San Jose,CA,37.232244,-121.79092
981,89115,1,219.975,20110928,Las Vegas,NV,36.233655,-115.06881
506,35803,1,1249.4475,20120326,Huntsville,AL,34.603017,-86.54293
1299,94930,1,540.6975,20140416,Fairfax,CA,37.98779,-122.59962
2148,92602,1,629.9475,20111223,Irvine,CA,33.73297,-117.76932
1085,85203,1,110.1975,20100809,Mesa,AZ,33.437493,-111.806
559,16870,1,629.9475,20150609,Port Matilda,PA,40.801396,-78.045
1115,98290,1,427.8225,20110114,Snohomish,WA,47.930902,-122.03976
1009,30127,1,134.925,20120524,Powder Springs,GA,33.874553,-84.68784
908,14850,1,215.1975,20120604,Ithaca,NY,42.449454,-76.49685
433,48180,1,997.4475,20110713,Taylor,MI,42.231788,-83.26481
491,35111,1,892.4475,20150524,McCalla,AL,33.279946,-87.10148
605,79928,1,419.9475,20150223,El Paso,TX,31.674736,-106.197528
782,30721,1,108.6225,20110722,Dalton,GA,34.780699,-84.93994
2206,57719,1,102.3225,20140826,Box Elder,SD,44.122693,-103.06315
1022,74951,2,314.895,20150416,Panama,OK,35.172259,-94.67008
556,52405,1,855.6975,20100427,Cedar Rapids,IA,41.980283,-91.70835
674,76060,1,682.4475,20121206,Kennedale,TX,32.645257,-97.21458
604,56385,1,524.9475,20100622,Villard,MN,45.702767,-95.21433
1523,60069,1,372.6975,20121218,Lincolnshire,IL,42.188074,-87.92717
461,32763,1,1220.5725,20130930,Orange City,FL,28.945857,-81.30512
1864,92105,1,1010.5725,20140328,San Diego,CA,32.741256,-117.0951
438,78006,1,997.4475,20110810,Boerne,TX,29.851666,-98.72932
1053,80138,1,293.9475,20100604,Parker,CO,39.523171,-104.70607
1134,50659,1,958.0725,20130618,New Hampton,IA,43.072094,-92.32323
993,65014,1,372.6975,20140730,Bland,MO,38.31417,-91.62432
2193,14726,1,761.25,20130607,Conewango Valley,NY,42.251075,-79.03785
2402,44130,1,320.1975,20110903,Cleveland,OH,41.378051,-81.77945
1118,57103,1,398.9475,20130516,Sioux Falls,SD,43.537075,-96.69527
470,50240,1,1102.185,20110725,Saint Charles,IA,41.304096,-93.79728
449,46517,1,1023.6975,20111004,Elkhart,IN,41.646499,-85.96923
