Link;Author;Title;Rating;Text;Date
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;taywarren29;Sooooo slooowwwwwww;2/10;"This movie made it's way to Netflix's ""trending"" list recently which is the ONLY reason I watched it. The only sensible plot here is the protaginist's scientist father disappeared in the universe somewhere and they have to go find him. But it's so unbelievably slow!! This entire movie is fillers. I just wanted to fast forward to where they find their dad! 2 stars for Disney instead of 1 only because the visuals as per usual were fantastic.";29 September 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;will-eizlini;the score, the script : meh;2/10;The only thing that was interesting in this film was the casting being diverse, thus the 2 stars...but..the music was terrible, and the script deviated so far from the book that it lost almost everything, the entire camazotz act was broken, and they don't tesser to the planet with furry loving blind many armed beings, Mrs whatsit as a human was young and pretty which was lame, she should have really looked like a tramp, only Mrs Who was remotely believable, and why did mrs whatsit turn into a flying eel when she was supposed to be an androgynous pegasus? no flowers to help them breathe... mrs which was just big giant not the mysterious being she was in the books, and oprah is good actor but they gave her a drippy character and cheeze lines... the happy medium scene was totally broken, no mars, no vision of earth no understanding of mrs whatsit having been a star, then in camazotz no sense of the bureaucratic controlling nature of camazotz, no sense of it as a vision of totalitarianism, though the beach party aspect is perhaps more relevant as a vision of happy fascism which permeates our culture of spectacle. again the music swelled with its terrible manipulative emotion, too bad that even though had a good multiethnic and especially african american cast, they didn't get a decent african american score for the film, they should have asked Erykah Badu to write the music.;28 September 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;uncsbuddy91;What is this drivel?;3/10;The storyline is loosely adapted at best, and very choppy. No character development. The special effects were meaningless. I was shaking my head for most of it.;27 September 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;bheadher;I'm only 30 minutes into this...;3/10;...and I'm looking to see if Disney actually did produce this...because it sure doesn't look remotely like a Disney movie...Somehow, I get the feeling that Disney simply looked for one from an independent producer, and then presented it as one of their own...Truly, Walt must be rolling over...too much color, too many distracting perspectives...in one word, boring...;26 September 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;photojess1219;Umm...don't know what to say.;2/10;It was weird, it was a little boring, & it really didn't make a lot of sense in some parts. Acting wasn't all that great from majority of the characters. I have seen the original movie, but it has been a long time. I wasn't a big fan of Charles Wallace or Meg. I love Reese Witherspoon, but I didn't like her in this movie. Kind of bummed, because I was excited to see this movie. So glad I didn't go see it in theaters or buy it. Thank you Netflix you saved me some money, but unfortunately not my time.;25 September 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;wobogodson;Not the disney movie I expected;2/10;Had to see the movie because my wife wantd to. Not the kind of disney movie I expected.;9 September 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;tuniaisestu;Huge potential, terribly made.;2/10;What a terrible waste of money and talent. :(Let's be honest, Ava Duvernay was not the right choice for this type of movie, she was in over her head and it shows...i mean, it SHOWS! An absolutely fantastic story with so much potential, but rendered so poorly. Special effects were good though.Sad to say, but...don't watch it. Just don't.;6 September 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;jon0208;the only good thing about this movie is the trailer;1/10;I did read the reviews, but figured it would be a okay movie to play in the background. But this is just awful. There are not many movies I have scored this low. And how some of these accomplished actors would be associated with this film baffles me. View something else if you need a filler.;2 September 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ToThePointPR;Time Wasted on a Shallow Display of CGI and Giant Oprah;2/10;"There is little in this movie that one would find enjoyable, unless you are a child. It is poorly shot, the dialogue is awful and the characters are uninspired. There are a few bad scenes that are good for a laugh, but its mostly just nonsense that's trying to make a point it fails to make. Charles Wallace is annoying and the child actor needed more guidance, his acting is just bad. The fact he has a monologue is frustrating and cringe worthy. The CGI is unpolished and poorly executed.Personal Entertainment Rating(IMDb): 2/10
Movie Rating(LetterBoxd): 4/10";27 August 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;dharmasatyam;Underwhelming!;2/10;Underwhelming, that's how best to describe this movie. Script writers did injustice to the book. The only good part were the special effects. Almost fell asleep in the beginning because it was nothing of an exciting movie, more like a bad dream you get when you ate too much. Don't waste your money on this folks, wait until it's on Netflix to watch.;27 August 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;bjurstromc;not even oprah can save this movie;3/10;The tittle says it all this is a bad film it has no plot there is hardley any charecter development and i saw this with my 6th grade class and we had to wait an hour to see this godaufull film and it was not worth it in the end it was chessy and stupid the bully just all of a suden likes meg just like any other live disney bully i honestley cringed throuout the whole film waste of time dont see this.;18 August 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;funsterdad;"A ""Wraste"" of Time";5/10;"When this movie first came out, I was noting some pretty negative reviews/ratings for this sadly executed production. I was thinking ""haters ...""Well, Storm Reid is excellent in the child lead. Everything else about this movie seems forced and/or stilted and/or fluffy shock. This is a film I wanted to defend and wanted to like. My ""5"" rating is a little on the generous side. 
Folks, you can ""iron out"" a lot of wrinkles. Not in this case. This wrinkle is a rather permanent waste of time; hence, my word ""Wraste.""";8 August 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;hannah_p13;Disappointingly Average;5/10;I've quite honestly never read the original books, but i feel like if i did it would be a completley different experience! Other than a few well acted sad moments this film was very average. Its quite hard to follow, the characters are so vague and the story doesn't actually make much sense! Don't think i will be watching it a second time....;7 August 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;donaldricco;I'd like to tesser away from this movie!;4/10;This movie is incredibly slow and pretty confusing, and I've read the book! And even with its length, it leaves so much to be desired! They even cut out a classic part of the ball bouncing scene, yet left so much filler in other scenes! Yeesh. I will say, the Mrs.'s were gorgeous, great costumes and make up! They are the only bright spot in a dark, boring film.;5 August 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;bassicfriis;Sign of the times?;3/10;"This is not really a movie so much as the most transparent vehicle for fuzzy, feel good social engineering trends I have seen to date.
This world is in bad shape.";29 July 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;papparrazzi;Disappointing;2/10;"A big disappointment considering the hype that was ""magically"" floating around it. Oprah, Reece and Mindy were always amazing, but the younger actors, unfortunately made the scenes rather cringe worthy and they were as convincing as a cactus in a forest, to the point that even someone who doesn't have directing experience can really tell that they were not suited for the part. 
Graphically it was amazing, but to be honest, not a great movie.";18 July 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;feralasar;Disappointed fan of the book;3/10;"I really wanted to see this film so bad when it was first announced as I loved the book it was based on, and was disappointed by that terrible tv movie they made years ago.Boy was I even more disappointed as this movie was actually in my opinion worse then older movie Disney made, and that is saying a lot.The acting was freaking cheesy, and was extremely corny as it was like they were trying way to hard to be whimsical or something. Like the most laughable line was was the "" Flowers are the best gossipers of the universe line"" which is just as laughable as the first films "" These are glowworms they feed on laughter"" line. The costumes the characters wore in the middle movie were terrible to the point of even looking laughable. They pretty much butchered the characters as they were bland, and weren't anything at all like they were in the book period. They completely got rid of several important plot points like the ixchel part which was important in the book, and the whole movie felt rushed also with some plot points not even making sense to me either.About the only thing I can say that I sorta liked about the movie as I kinda liked what they did with IT, but that's about it; speaking of which they didn't even beat IT either in movie did they? Like they just sorta left it, and to me that's a plot hole as that basically means it's still a threat to earth as they didn't mentioned it died or anything either.Honestly all in all I feel like I wasted money watching this movie, and felt like I should've listened to the reviews on this site instead of seeing it; I don't even consider this movie even good enough to get at a bargain bin because it was so bad.So In a way I kinda recommend the older movie more, but not much as even that movie wasn't that good; however it's still better than this movie by a lot honestly.";16 July 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ohhaimark-14300;Bland Disney Adaptation Has Nothing Up It's Sleeve;3/10;"Acting-6/10
Script/Writing-5/10
Special Effects-7/10
Characters and Character Development-5/10
Plot-5/10
Cinematography-7/10Overall-5.8/10";10 July 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;yansenringo;Love..but no Feel;5/10;"When the movie finished, I was stunned, by how plain the movie was. Knowing the resources behind the making, made it even more dissapointed.
... and at the end, love is the answer, not that I didn't agree with, but it was like a shortcut without good story plot, character development and emotional building.
This movie wanted to centralize its main theme to love, but no feeling whatsoever, Major Dissapointment!";6 July 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;jameswalters37207;It was a wrinkle but not in time;5/10;Great cinematography and soundtrack. Storyline was too difficult to follow .;5 July 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;annabelledimeo;WHY WASNT THERE A KISS???;3/10;"I was waiting for the whole movie for Calvin and Meg to kiss but it never happened. An epic kiss like that should always happen; it should be expected by now.";12 June 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;captainkenny-01213;Disappointing Story-line, had budget/opportunity to be amazing;5/10;The first half of the movie was awesome! Very magical and CGI looked exceptional. However the story-line felt very rushed near the end, and I love cliches but only when its done right. This was rushed to the point where random situations were occurring without any reason for the sake of ending the movie on a high note.Oprah was alright, but her eyebrows looked cheap AF.Reese Witherspoon was amazing and so were everyone's costumes and acting. Movie could have been better with more character development, a clearer understanding of what was going on in the last 40 minutes and given their budget some more magical fights or action instead of talking about literally nothing and dragging the movie on.;11 June 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;stuartlevy-32946;Waste of time;3/10;Thankfully watched this at home and only wasted time on this movie and not money. Very sub-standard for Disney!;9 June 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;hey-james85;Boring and not entertaining;3/10;I suppose this is a Disney movie and it should be great. But it turns out this is a boring movie. Poor acting by Meg and Charles Wallace. Yes it does have some well known stars like Chris Pine, Oprah, and Reese. But their actings ruined by poor special fx, storyline, and shots.3 out of 10 stars it is.;9 June 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;gallagher1454;So unfortunate;2/10;I wanted to like this movie. I really did. I gave it two stars because the visuals were nice. That's about all it had going for it.;8 June 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;adamgillis-82391;A waste of time;2/10;Oh my, where to even begin. This Miss matched movie made no sense and I don't even know if it was reflective of the book I sure hope it wasn't.;7 June 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ankurkini-450-655463;A Cliche in Time;3/10;This movie is full of cliche after cliche, the same old plot where the main character's dad goes missing after inventing something incredible, the kid is left all alone with no friends. then she meets someone who says they can help her find her dad. great? no. as usual, the grown ups dont do anything themselves and expect kids to survive life-threatening dangers and do everything themselves. how did they even survive when the experts were not even ready to do this?? how did i survive this movie is the bigger question;27 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;chewbacca1-1;Not a 10. Not a 1.;5/10;I've never read the books, so I had zero expectations with the movie. On one hand, it was, at times, overly sappy and quite nonsensical. Other times, visually impressive and emotional. It had its ups and downs. This is a decent film for any child 8 years old or younger. There are plenty of family values to learn. However, parental guidance may be needed in the final climax of the film. It does get quite creepy and a little sinister. For some older crowds, it will be a snooze-fest And for some, an OK film worth seeing once. Younger kids will like it. Teens will hate it. The film does get weird at times and it seems unsure of itself. Some parts are Life-time channel sap. Others, borderline Burton. Some scenes cringe-worthy. Others pretty cool. If Christopher Nolan had made this film, it would probably have be regarded as a cinematic masterpiece. So, right in the middle. 5 out of 10.;27 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;mbrazilite;No Wrinkle but Waste in Time;4/10;That's 1 hour 49 minutes of Time I'll never get back 8n my life;6 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;Eureka94;A Wrinkled-up Mess;3/10;"I see a lot of reviewers here have read the book that this movie was loosely adapted from Well, coming from someone who HASN'T read the book. Maybe this review might be helpful to others out there who are like me:Plot: 3.5/10
Cinematography: 4/10
Visuals: 7/10
Actors: 7/10
Overall: 3/10I watched the movie almost nearly blindfolded. All I checked out was the cast and the plot summary. The pace of the movie felt slow. The actors were great on their own (except Calvin which I'll explain later), as well as the visuals but the plot was too cliche and predictable ... which made the movie an overall ""bore"" to watch. 
But it wasn't that boring though, given a lil thanks to the visuals. That's how I felt anyway, otherwise I would have yawn multiples times throughout the movie; but I didn't.Anyway, good acting came from the star actors, especially lil Charles Wallace (played by Deric McCabe). But one main character felt a bit odd to watch and that is Calvin (played by Levi Miller). Dude looks and sounds like he's high/drugged on some love spell. And I'm not sure if that's intentional or not but I did not feel any emotional depth in character. Like he's just there for the sake of being there. And the plot... ayy, nothing much to say about it other than it being absolutely predictable. Especially with the whole ""there is light in darkness"" concept. So yes, just like most of the folks here have said: ""very poor script"". 
And it's such a shame really because I felt there IS potential to bring out that hidden awesomeness in it---I wondered why the advertising for this movie was not that happening. Well, that's a good thing I guess because if it were then the hit from critics would be a lil more painful.";6 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;kyliewatson-59909;Eh;4/10;Some bits didn't really make sense, and fit together. Thought it would be amazing considering the actors in the movie but it was below average.;27 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;iGlad;Try as I might I just didn't like it!!;4/10;I thought I'd give it a whirl and what a mistake. I haven't read the book but the film could have been so much more even for the little kids watching it. I found the live interest between the two children to be a bit of a turn off. So much potential wasted in this film as it could have been a great film but alas they dropped the ball big time on this one.;15 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;benc1-1;Wow...just...wow;2/10;"This was a major dissapointment. I'm a fan of Ava DuVernay as a filmmaker, and I was looking forward to see what she would do with a big budget fantasy film. I'm not sure what happened here, but it's just a big mess with few good things in it. So the positives; this film has a wonderful message about self confidence which kids should hear. Oprah was something to behold, she didn't do much but she definitely had an interesting prescense on screen. And Storm Reid did a great job with what she was given, I think she has a bright future. Ok now the bad. This movie makes no sense, and it asks you to just start accepting all this crazy shit happening without earning it. Some things just happen for no reason and they're so bizarre and jarring. The acting from all the others mentioned is either real bad or just too much. Reese Witherspoon is just weird and over the top, and she gets rather annoying real quick. Mindy Kaling did her best with what she was given I suppose, but it wasn't much, and she speaks in quotes, which I guess could be cool if she didn't say who said it right after, and then she just speaks normally halfway through. Levi Miller plays the typical sidekick love interest that's typically given to women, so ok we can let that one slide, but he literally is there for no reason. Even when we're introduced to him, right before the magic stuff starts happening btw, they ask him why he's there and he says he doesn't know, he just felt like he was supposed to, and they never explain that, it's so weird and lazy. Now Deric McCabe...Oh boyI don't want to rag on this kid because he's young and inexperienced so I'm sure his performances will improve, but holy crap this kid got on my nerves. His delivery of this already pretty bad dialogue is just painful. And for some reason he's just aware of all the magic stuff from the beginning and it never explains that. Then they turn him into the bad guy at the end, so now he's trying to deliver this typical villain dialogue with his squeaky childish voice and it just comes across as cringy. All of the other actors do a good job with the very little they had. Overall I really disliked this film and contemplated walking out several times. The only reason I didn't was because I thought it could in some way redeem itself, but it never did. I could see your kids really enjoying this movie, but you shouldn't expect to.";12 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;chris-b-296-887553;Can be used as 'time out' for naughty kids.;2/10;I rarely write movie reviews, but this bad boy deserves one. I read the reviews, but decided to go anyway - the kids wanted to see it, who I should mentioned 'liked' this movie. First thing that bothered me was the odd filming angles and my nightmare... camera shake on flash backs, like we're watching Blair Witch project all over again. Nausea inducing. Second major issue was the acting, the worst had to be Oprah. I felt like I was watching a Christmas Pantomime in some nondescript English town at Christmas. Third, the story telling was terrible, considering this was Disney I am flabbergasted they let it go to production. Lastly, the end scenes where pretty dark, how did these make it in to this film?! At least I can say I've seen it, although I've already forgotten in. It really is a terrible movie. Sorry Mickey!;9 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;AdultAudienceMember;A Stinker of a Time;2/10;I realize that I am obligated to like this movie, but I can't. The acting is dopey, the story line lurches, and the overall tone is in comprehensible.This will put Oprah in the White House just like The Right Stuff was guaranteed to put John Glenn in the White House. How well did that work?The best part of the movie was the extra butter on the popcorn and the really refreshing taste of Coke Zero Sugar. The movie, on the other hand was chewy and flat.;9 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;leeandstevieb;Not Engaging and Slow.;6/10;"2 Adults a 12 year and a 9 year old rated this movie 9,1,7 and 8 respectively.
Very slow to start and an improbable storyline made this hard to concentrate on. Without giving too much away the premise of the movie was missed and was not reinforced enough. If someone asked me if I could recommend it I would have to say no.";6 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;rafacastrohz;the film focused more on the aesthetic than on the story.;2/10;"The movie is visually beautiful.
The costumes and the production design are fine.
But...
The only good performance is Chris Pine.
He acting of the children made me angry in the cinema of how bad it is.
Oprah is only there because if.
The photography is horrible.
The history is boring and monotone.
More than half a movie is meaningless.
Conclusion: The movie is very bad";5 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;tmcnurse3-606-23821;Terrible;2/10;This movie was awful. It wasn't the acting it was the storyline. All regerences to Christianity were removed and it ruined the entire film. One more example of Holllywoods warped reasoning. I would NOT recommend this film unless you like throwing your money away;5 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ktillsley;Boring;2/10;"Very sad to say that this film was a massive let down. It was visually stunning however the plot started off very confusing and boring and I only enjoyed the film in the last half an hour.
I would happily say I would never watch again and this is the only Disney film I could say this to.";4 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;michaelbutera-1;Rubbish...;2/10;"Oprah was the best thing about this film.
The cgi was over the top and didn't even look real in some parts.
The story was all over the shop.. I had felt like they needed to quickly throw something together before the release date.
If they spent more time on a script than they did on Oprah's bejewelled eyebrows then maybe it would have had some potential. 
Major disappointing.";2 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;capristar2213;Charles Wallace;4/10;"My major complaint on the movie is just how many times they say the little brother's name. While it might have read alright in the book, they say it so much that I think it added an extra 5 minutes in run time to the movie. For film's sake, they could have at least shortened it to just ""Charles"", because hearing ""Charles Wallace"" close to or possibly over 100 times in this film honestly drove me insane.";1 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;mclellan-katie12;Stellar Graphics & Costumes, BAD MOVIE;6/10;"Honestly, give me a movie whose graphics and stellar costumes/makeup stimulate my mind any day of the week and I am happy. I loved the cinematic portrayal of the wrinkle, the Misses unique outfits and the chatty flowers were beautiful. 
 Was the acting great? No. Were there giant holes in the plot? Yes. Did they do the book justice? Hell no. 
 Was it pretty and shiny and caught my eye? YES. Do yourself a favour and only watch it for that reason if you go to watch it.";31 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;spiky81;Waste of time and mind;2/10;"Awful movie, bad acting, bad directing, bad screenplay. One of the most stupid setups is that the children go after their dad, do all these brave searches and than daddy just leaves his son there with IT. Actually leaves both of his children and returns home alone with the neighbour kid..... such stupidity, it hurts. 
Same feeling as with Movie 43.";31 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;jennybnc;Very disappointed I spent $50 taking my kids to see this;3/10;This was hard to get in to and both me and my kids got bored and almost left. I can use my imagination, but it didn't help. I would save my money if I could do over again.;31 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;m_deroma;More of a weird comedy than a drama fantasy film;2/10;Other than the kids trying to find their dad the plot did not make sense to me. Actually my sister and I were roasting the movie the entire time watching it for it's weird dialogue and some of the characters bizarre behavior.Actually at times with these characters it was like watching a comedy improve troop make sense of a fantasy film than whimascal characters. I like Harry Potter movies but this particular movie made no sense to me. I think there was some sort of well meaning message but the environment and script failed to bring that moral up to par. I'm sure the book is way better the problem is trying to condense it in a 109 minute film leaving some vital details out on how their universe works.;30 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;cliftonofun;A beautiful mess, but a mess nonetheless;3/10;"Having recently re-read this book with my family (in anticipation of the film), I can tell you that L'Engle's classic is fondly remembered but hardly perfect. This film managed to channel some of the best parts of the book - a unique protagonist, an imaginative and beautiful universe, some fun science connections. That said, it also channeled (and magnified) all the messiness too. A somewhat garbled plot became completely disjointed. The 3 mrs. characters just plain never worked, spending every moment either explaining things or making stale jokes. An ominous evil force became laughably cliche fairly quickly. And most importantly, every single theme was beaten like a dead horse. It felt like a very special episode of ""A Wrinkle in Time."" I love DuVernay's ambition, but I had hoped for better than the most expensive and well-done after school special of all time. Sadly, that's what this was. I will now go live my best life.";30 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;megclick007;Great Effects, Blah Story;2/10;I as a youngster read the book A Wrinkle in Time, and I just saw the movie. Underwhelming is a good word to describe it. I went with two other people who had not read the book, and they had to keep asking me questions about what was going on. Keep in mind that we are all adults, and even I was confused at times despide re-reading the book before heading to see it. The visual effects were obviously the focus of the movie, not the storytelling.;30 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;andredonis;NOT my kind of movie;3/10;Cool concept, ok child acting can be fun for family, but I didn't like it. visual effects seemed unrealistic and the budget appeared wasted something I wouldn't pay 10 dollars for.;29 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;greyapplefilms;Good Cinematography, OK VFX, and the WORST screenplay since 'The Room';2/10;I'm going to be honest, I wasn't expecting much when I went into this film. I had heard from my friends that it was bad, and I thought it wasn't going to be worth my time (hence the 3/10 imdb rating). And oh man - I was right!The film starts out - - - wait - I can't even remember. I'm not joking - I literally cannot remember how this movie started!There were some things about this movie that I did actually enjoy. Being a cinematographer myself, I try to look out for films that go above and beyond, and are creative in this field. And this film didn't disappoint. I really enjoyed most of the shots. I thought they expressed a good visual metaphor, that looked good on screen.I also liked the costumes and makeup. I know there probably won't be any oscar buzz around these categories, but I thought they were very well done, and got the message across.Now, lets get into the---other things about this movie. Although in some scenes good, I thought the visual effects in this film were surpassingly mediocre. I mean - It's not 'Justice League' bad, but there were times were the amateur-ness distracted from the story.I also think the acting was also very amateur. Now - I love Opra. She's great. But there was something about this performance which really made me wonder - 'Wait - that's OPRA??!!? Wasn't she a good actor once?' Storm Reid was OK. I think she has a lot of potential - and this movie just wasn't her time to show it. I HATED Calvin. I thought he was a totally unrealistic portrayed teenager that does not and will never exist in the world of teenagers.Now, this review has already gone way to long. But there is one last subject in which I would like to touch on. That's the screenplay. WOW. I had no Idea I screenplay could be this bad. I mean - this is almost 'The Room' bad. I haven't read the book, but my friends who have, have told me that a 30 page-longer section (THE CLIMAX) was entirely left out of the movie. I thought the dialogue in most places was cheesy, awkward - and just flat out WEIRD. NOBODY Meg or Calvin's age would EVER say these lines. I almost feel bad for all these actors. ALL of them have great potential, but they were submerged to a terrible screenplay, and that's why I think 'A Wrinkle In Time' is such a bad movie.;28 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;asecuya;Underwhelming;2/10;"It's a disappointment. A lot of unecessary scenes and the plot is a trying hard science movie. It doesn't give justice to ""wrinkle in time"" theory if there really is any.";25 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;brzwrking-69763;DON'T LET TROLL REVIEWS STOP YOU FROM SEEING THIS MOVIE!;10/10;Very well done! Amazed to see this conspiracy in your review section to ruin this film.;12 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;towerflower2000;An excellent retelling;9/10;"This was one of my favorite books growing up. I'm not usually a fan of modern revisions of my favorite stories. This time, though, it was near perfect. Beautiful visually, excellent adaption of this timely and timeless story; the pacing was wonderful. Everyone in it was great, but the kids were fantastic. Storm Reid especially deserves much praise; Meg travels a greater distance internally than even her jaunt across the universe. I loved it so much. Planning to see it again!";13 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;liven69812;8-Star Family Movie;8/10;I enjoyed this beautiful movie! Why all this hate for this movie? It seems this movie in under attack for reasons that have nothing to do with Art. And where are all the Bruhs that showed up for Black Panther with their kids but are absent for a movie that shows a girl excelling in Math and Science?;12 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;andreasund-49107;Lovely;10/10;Reminds me of the mother planet and part of it reminded me of the planet the boogieman is from where the gravity is heavy. Angels from heaven are pagan, which is why they get so delusional about us earthlings. I'll have to see it again because I got so distracted. I saw it with my dad and he had a bad attitude about the movie which kind of broke my heart. But I was totally in love with the movie.;20 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;racebarstow;7 year old girl rates 10/10;10/10;Perfect score for a target demographic. Colourful, not too scary. Believable with great costumes. She loved all of it from start to finish.;25 August 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;sgordon2011;Not great, but also not as terrible as they'd let you think;5/10;"So let's get the good stuff out there: the visuals are pretty great. I loved the costumes of the Mrses, Nobody, and I dug Zach Galifianakis as Happy Balance. I liked the diversity of the cast, as it didn't seem to make much a difference either way, which is refreshing. I thought much of the cinematography was well done and quite beautiful. Now for the faults: like most people who have seen this film, the plot is severely lacking. I understand that they're going to find Meg's father, but that is clearly the McGuffin here. Though it's role as the McGuffin is largely undercut by the fact that Meg's father's disappearance is supposed to be the foundation for her despair; so the fact that her search for her father doesn't really matter much means that when they do find him, I don't particularly care. I mean, sure, the reunion itself is emotional, but as far as what it means for Meg as a whole person, it doesn't seem to matter at the bottom line. And I think that's a lot of the problem with this movie-much of the emotion is forced and hollow, with the film telling you how you should feel rather than allowing you to feel it. For example, Calvin just suddenly appears on the street with Meg and Charles Wallace and just stares at Meg and compliments her hair. It's incredibly awkward. I also don't understand why Meg is so important. It's made clear that she's smart, like her parents, but not an oddball savant like Charles Wallace. Yet the Mrses (Mrs. Which, specifically) is convinced that only Meg can save the universe from the Darkness. But why? And besides, if the Darkness is pure evil, why is it not a more powerful force? Why is there no dark, tentacle cloud over Earth? Why does it just manifest as jealousy or abuse in humans? I'm sure this is probably explained in the book, but to be frank, I don't remember much about the book when my fifth grade class read it. There are a lot of questions about the universe that are glossed over or brushed aside and it weakens the movie as a whole. So aside from convoluted story and plot (which I can put squarely on the shoulders of the screenwriters) the pacing also feels off. We spent a good 15 minutes of run time on a flower planet, that while quite pretty, doesn't lead us to much, other than Mrs. Whatsit deciding they need to see a Seer (Happy Balance) to find their father. Why not do this in the first place? They waisted 15 minutes of the movie on a flight sequence that had very little to do with the plot or story at the end of the day. And it's instances like this that make the 1hr, 49min run time feel heavily bloated. I sat through Wall-E (slightly over 2hrs) and the time flew by. By the time Meg finally has her Boss Battle with IT, I was ready to head out. They spend the first 45mins of the movie setting up the characters, but none of it feels particularly necessary. If Act I had been shortened into 20 minutes, it would have left more time for them to explore more of the Universe on the way to finding Meg and Charles Wallace's father. Or they could have just cut it down by 20mins and have been fine. I have to say, people are railing on this movie, and it's really NOT that bad. It's pretty heavy subject matter for kids (some pretty heady ideas being tossed around) but if you think your kid will sit through it, then I think it's worth a watch. I wouldn't spend $15 on it, but $5-$8 sure. I also have to say, hating on the acting is a bit unfair. For the Mrses, Nobody, and Happy Balance, they are beings who are choosing human forms so that the kids can relate to them. They can be whatever they want to be. To expect them to be emotionally human as well is unfair, thus I believe that the irritation one might feel with the acting stems from that. I'm of the opinion that it was a directorial choice and should be noted as such. In conclusion: an OK movie. Not great, but not the worst movie I've ever seen.";25 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;joannemcintyre-35146;Good movie;9/10;I liked the movie. I took 2 little boys, ages 8 and 6, who stayed engaged during the entire movie.;25 March 2018
